"name","count","countries","cities","roles","samples","etoStatus","category"
"Rauma","3","Finland","Rauma","to","Helsinki Vantaa airport (HEL) -> Rauma || Helsinki Vantaa airport (HEL) -> Rauma || Helsinki Vantaa airport (HEL) -> Rauma","missing","city"
"Roskilde","3","Denmark","Roskilde","to","Copenhagen Kastrup Airport (CPH) -> Roskilde || Copenhagen Kastrup Airport (CPH) -> Roskilde || Copenhagen Kastrup Airport (CPH) -> Roskilde","missing","city"
"Rovaniemi City","3","Finland|Sweden","Rovaniemi City","to","Rovaniemi Airport (RVN) -> Rovaniemi City || Rovaniemi Airport (RVN) -> Rovaniemi City || Luleå Airport (LLA) -> Rovaniemi City","missing","city"
"Samui Pier Thailand","3","Thailand","Samui Pier Thailand","to","Koh Samui - Mae Nam Port (Surat Thani ) -> Samui Pier Thailand || Samui International Airport (USM) -> Samui Pier Thailand || Samui International Airport (USM) -> Samui Pier Thailand","missing","port"
"Selimiye (Marmaris)","3","Turkey","Selimiye (Marmaris)","to","Dalaman Airport (DLM) -> Selimiye (Marmaris) || Dalaman Airport (DLM) -> Selimiye (Marmaris) || Dalaman Airport (DLM) -> Selimiye (Marmaris)","missing","city"
"Shahdag (Quba, Qusar)","3","Azerbaijan","Shahdag (Quba, Qusar)","to","Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar) || Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar) || Baku Heydar Aliyev International Airport (GYD) -> Shahdag (Quba, Qusar)","missing","city"
"Singapore city center","3","Singapore","Singapore city center","to","Singapore Changi Airport (SIN) -> Singapore city center || Singapore Changi Airport (SIN) -> Singapore city center || Singapore Changi Airport (SIN) -> Singapore city center","missing","district_area"
"Singapore Cruise Terminal","3","Singapore","Singapore Cruise Terminal","to","Singapore Changi Airport (SIN) -> Singapore Cruise Terminal || Singapore Changi Airport (SIN) -> Singapore Cruise Terminal || Singapore Changi Airport (SIN) -> Singapore Cruise Terminal","missing","port"
"Singapore East","3","Singapore","Singapore East","to","Singapore Changi Airport (SIN) -> Singapore East || Singapore Changi Airport (SIN) -> Singapore East || Singapore Changi Airport (SIN) -> Singapore East","missing","city"
"Singapore North","3","Singapore","Singapore North","to","Singapore Changi Airport (SIN) -> Singapore North || Singapore Changi Airport (SIN) -> Singapore North || Singapore Changi Airport (SIN) -> Singapore North","missing","city"
"Singapore Sentosa Island","3","Singapore","Singapore Sentosa Island","to","Singapore Changi Airport (SIN) -> Singapore Sentosa Island || Singapore Changi Airport (SIN) -> Singapore Sentosa Island || Singapore Changi Airport (SIN) -> Singapore Sentosa Island","missing","island"
"Singapore West","3","Singapore","Singapore West","to","Singapore Changi Airport (SIN) -> Singapore West || Singapore Changi Airport (SIN) -> Singapore West || Singapore Changi Airport (SIN) -> Singapore West","missing","city"
"Sorgun","3","Turkey","Sorgun","to","Antalya Airport (AYT) -> Sorgun || Antalya Airport (AYT) -> Sorgun || Antalya Airport (AYT) -> Sorgun","missing","city"
"Taichung City","3","Taiwan","Taichung City","to","Taichung Airport (RMQ) -> Taichung City || Taichung Airport (RMQ) -> Taichung City || Taichung Airport (RMQ) -> Taichung City","missing","city"
"Tenerife North Airport (TFN)","3","Spain","Costa Adeje","from","Tenerife North Airport (TFN) -> Costa Adeje || Tenerife North Airport (TFN) -> Costa Adeje || Tenerife North Airport (TFN) -> Costa Adeje","missing","airport"
"Tenerife South Airport (TFS)","3","Spain","Costa Adeje","from","Tenerife South Airport (TFS) -> Costa Adeje || Tenerife South Airport (TFS) -> Costa Adeje || Tenerife South Airport (TFS) -> Costa Adeje","missing","airport"
"Titreyengol lake","3","Turkey","Titreyengol lake","to","Antalya Airport (AYT) -> Titreyengol lake || Antalya Airport (AYT) -> Titreyengol lake || Antalya Airport (AYT) -> Titreyengol lake","missing","city"
"Tornio/Haaparanta","3","Finland","Tornio/Haaparanta","to","Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta || Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta || Helsinki Vantaa airport (HEL) -> Tornio/Haaparanta","missing","city"
"Torp Sandefjord Airport (TRF)","3","Norway","Oslo|Oslo Gardermoen Airport (OSL)|Torp Sandefjord Airport (TRF)","from|to","Torp Sandefjord Airport (TRF) -> Oslo || Torp Sandefjord Airport (TRF) -> Oslo Gardermoen Airport (OSL) || Oslo Gardermoen Airport (OSL) -> Torp Sandefjord Airport (TRF)","missing","airport"
"Tosmur","3","Turkey","Tosmur","to","Antalya Airport (AYT) -> Tosmur || Antalya Airport (AYT) -> Tosmur || Antalya Airport (AYT) -> Tosmur","missing","city"
"Toulouse","3","France","Toulouse","to","Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse","missing","city"
"Toulouse–Blagnac Airport (TLS)","3","France","Toulouse","from","Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse || Toulouse–Blagnac Airport (TLS) -> Toulouse","missing","airport"
"Tufandag (Gabala)","3","Azerbaijan","Tufandag (Gabala)","to","Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala) || Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala) || Baku Heydar Aliyev International Airport (GYD) -> Tufandag (Gabala)","missing","city"
"Turunç (Marmaris)","3","Turkey","Turunç (Marmaris)","to","Dalaman Airport (DLM) -> Turunç (Marmaris) || Dalaman Airport (DLM) -> Turunç (Marmaris) || Dalaman Airport (DLM) -> Turunç (Marmaris)","missing","city"
"Umeå","3","Sweden","Umeå","to","Luleå Airport (LLA) -> Umeå || Umeå Airport (UME) -> Umeå || Umeå Airport (UME) -> Umeå","missing","city"
"Umeå Airport (UME)","3","Sweden","Umeå|Örnsköldsvik / Ornskoldsvik","from","Umeå Airport (UME) -> Umeå || Umeå Airport (UME) -> Umeå || Umeå Airport (UME) -> Örnsköldsvik / Ornskoldsvik","missing","airport"
"Xinyuan Township","3","Taiwan","Xinyuan Township","to","Kaohsiung Airport (KHH) -> Xinyuan Township || Kaohsiung Airport (KHH) -> Xinyuan Township || Kaohsiung Airport (KHH) -> Xinyuan Township","missing","city"
"Yekaterinburg","3","Russia","Yekaterinburg","to","Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg","missing","city"
"Yekaterinburg Koltsovo Airport (SVX)","3","Russia","Yekaterinburg","from","Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg || Yekaterinburg Koltsovo Airport (SVX) -> Yekaterinburg","missing","airport"
"Yokohama City","3","Japan","Yokohama City","to","Tokyo Narita Airport (NRT) -> Yokohama City || Tokyo Narita Airport (NRT) -> Yokohama City || Tokyo Narita Airport (NRT) -> Yokohama City","missing","city"
"6 of October","2","Egypt","6 of October","to","Cairo International Airport (CAI) -> 6 of October || Cairo International Airport (CAI) -> 6 of October","missing","city"
"Aarhus","2","Denmark","Aarhus","to","Aarhus airport (AAR) -> Aarhus || Aarhus airport (AAR) -> Aarhus","missing","city"
"Åkersberga locality","2","Sweden","Åkersberga locality","to","Stockholm Arlanda Airport (ARN) -> Åkersberga locality || Stockholm Arlanda Airport (ARN) -> Åkersberga locality","missing","city"
"Älvsjö district (Alvsjo), Stockholm","2","Sweden","Älvsjö district (Alvsjo), Stockholm","to","Stockholm Arlanda Airport (ARN) -> Älvsjö district (Alvsjo), Stockholm || Stockholm Arlanda Airport (ARN) -> Älvsjö district (Alvsjo), Stockholm","missing","district_area"
"Anadolu transfer","2","Turkey","Istanbul","to","Bursa -> Anadolu transfer || Bursa -> Anadolu transfer","missing","city"
"Anapa","2","Russia","Anapa","to","Anapa Vityazevo Airport (AAQ) -> Anapa || Anapa Vityazevo Airport (AAQ) -> Anapa","missing","city"
"Anapa Vityazevo Airport (AAQ)","2","Russia","Anapa","from","Anapa Vityazevo Airport (AAQ) -> Anapa || Anapa Vityazevo Airport (AAQ) -> Anapa","missing","airport"
"Ängelholm / Angelholm","2","Sweden","Ängelholm / Angelholm","to","Ängelholm Airport (AGH) -> Ängelholm / Angelholm || Ängelholm Airport (AGH) -> Ängelholm / Angelholm","missing","city"
"Ao Nam Mao, Krabi","2","Thailand","Ao Nam Mao, Krabi","to","Phuket International Airport (HKT) -> Ao Nam Mao, Krabi || Phuket International Airport (HKT) -> Ao Nam Mao, Krabi","missing","city"
"Ao Thalane Bay, Krabi","2","Thailand","Ao Thalane Bay, Krabi","to","Phuket International Airport (HKT) -> Ao Thalane Bay, Krabi || Phuket International Airport (HKT) -> Ao Thalane Bay, Krabi","missing","city"
"Arkhangelsk","2","Russia","Arkhangelsk","to","Arkhangelsk International Airport (ARH) -> Arkhangelsk || Arkhangelsk International Airport (ARH) -> Arkhangelsk","missing","city"
"Arkhangelsk International Airport (ARH)","2","Russia","Arkhangelsk","from","Arkhangelsk International Airport (ARH) -> Arkhangelsk || Arkhangelsk International Airport (ARH) -> Arkhangelsk","missing","airport"
"Arrecife","2","Spain","Arrecife","to","Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife || Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife","missing","city"
"Årsta district, Stockholm","2","Sweden","Årsta district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Årsta district, Stockholm || Stockholm Arlanda Airport (ARN) -> Årsta district, Stockholm","missing","district_area"
"Ashgabat","2","Turkmenistan","Ashgabat","to","Ashgabat International Airport (ASB) -> Ashgabat || Ashgabat International Airport (ASB) -> Ashgabat","missing","city"
"Ashgabat International Airport (ASB)","2","Turkmenistan","Ashgabat","from","Ashgabat International Airport (ASB) -> Ashgabat || Ashgabat International Airport (ASB) -> Ashgabat","missing","airport"
"Astrakhan'","2","Russia","Astrakhan'","to","Astrakhan' Narimanovo Airport (ASF) -> Astrakhan' || Astrakhan' Narimanovo Airport (ASF) -> Astrakhan'","missing","city"
"Astrakhan' Narimanovo Airport (ASF)","2","Russia","Astrakhan'","from","Astrakhan' Narimanovo Airport (ASF) -> Astrakhan' || Astrakhan' Narimanovo Airport (ASF) -> Astrakhan'","missing","airport"
"Ayia Napa","2","Cyprus","Ayia Napa","to","Larnaca Airport (LCA) -> Ayia Napa || Paphos Airport (PFO) -> Ayia Napa","missing","city"
"Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","2","Thailand","Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","to","Krabi International Airport (KBV) -> Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand || Krabi International Airport (KBV) -> Baan HuaHin (Koh Lanta) Thailand/ Hua Hin (Lanta) Thailand","missing","island"
"Baikal International Airport (UUD)","2","Russia","Ulan-Ude","from","Baikal International Airport (UUD) -> Ulan-Ude || Baikal International Airport (UUD) -> Ulan-Ude","missing","airport"
"Ban Phe Port","2","Thailand","Bangkok","from","Ban Phe Port -> Bangkok || Ban Phe Port -> Bangkok","missing","port"
"Bang Saen, Chon Buri","2","Thailand","Bang Saen, Chon Buri","to","Bangkok Suvarnabhumi Airport (BKK) -> Bang Saen, Chon Buri || Bangkok Suvarnabhumi Airport (BKK) -> Bang Saen, Chon Buri","missing","city"
"Bangkok Hua lumpong Railway Station (Bangkok)","2","Thailand","Bangkok","from","Bangkok Hua lumpong Railway Station (Bangkok) -> Bangkok || Bangkok Hua lumpong Railway Station (Bangkok) -> Bangkok","missing","station"
"Begishevo Airport (NBC)","2","Russia","Naberezhnye Chelny","from","Begishevo Airport (NBC) -> Naberezhnye Chelny || Begishevo Airport (NBC) -> Naberezhnye Chelny","missing","airport"
"Bishkek","2","Kirgizstan","Bishkek","to","Bishkek Manas Airport (FRU) -> Bishkek || Bishkek Manas Airport (FRU) -> Bishkek","missing","city"
"Bishkek Manas Airport (FRU)","2","Kirgizstan","Bishkek","from","Bishkek Manas Airport (FRU) -> Bishkek || Bishkek Manas Airport (FRU) -> Bishkek","missing","airport"
"Bromma district, Stockholm","2","Sweden","Bromma district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Bromma district, Stockholm || Stockholm Arlanda Airport (ARN) -> Bromma district, Stockholm","missing","district_area"
"Bursa","2","Turkey","Istanbul","from","Bursa -> Anadolu transfer || Bursa -> Anadolu transfer","missing","city"
"Bursa daily trip","2","Turkey","Istanbul","to","Istanbul -> Bursa daily trip || Istanbul -> Bursa daily trip","missing","city"
"Cairo city centre","2","Egypt","Cairo city centre","to","Cairo International Airport (CAI) -> Cairo city centre || Cairo International Airport (CAI) -> Cairo city centre","missing","district_area"
"Catania","2","Italy","Catania","to","Catania–Fontanarossa Airport (CTA) -> Catania || Catania–Fontanarossa Airport (CTA) -> Catania","missing","city"
"Catania–Fontanarossa Airport (CTA)","2","Italy","Catania","from","Catania–Fontanarossa Airport (CTA) -> Catania || Catania–Fontanarossa Airport (CTA) -> Catania","missing","airport"
"Central and Western","2","China","Central and Western","to","Hong Kong Airport (HKG) -> Central and Western || Hong Kong Airport (HKG) -> Central and Western","missing","city"
"Cerkezkoy daily trip","2","Turkey","Istanbul","to","European Side -> Cerkezkoy daily trip || European Side -> Cerkezkoy daily trip","missing","city"
"Cesar Manrique-Lanzarote Airport (ACE)","2","Spain","Arrecife","from","Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife || Cesar Manrique-Lanzarote Airport (ACE) -> Arrecife","missing","airport"
"Cheow Lan Dam, Surat Thani","2","Thailand","Cheow Lan Dam, Surat Thani","to","Phuket International Airport (HKT) -> Cheow Lan Dam, Surat Thani || Phuket International Airport (HKT) -> Cheow Lan Dam, Surat Thani","missing","city"
"Chiang Mai Outskirts","2","Thailand","Chiang Mai Outskirts","to","Chiang Mai International Airport (CNX) -> Chiang Mai Outskirts || Chiang Mai International Airport (CNX) -> Chiang Mai Outskirts","missing","district_area"
"Chumphon town","2","Thailand","Chumphon town","to","Phuket International Airport (HKT) -> Chumphon town || Phuket International Airport (HKT) -> Chumphon town","missing","city"
"Colombo","2","Sri-Lanka","Colombo","to","Colombo Bandaranaike Airport (CMB) -> Colombo || Hikkaduwa -> Colombo","missing","city"
"Colombo Bandaranaike Airport (CMB)","2","Sri-Lanka","Colombo|Kandy","from","Colombo Bandaranaike Airport (CMB) -> Colombo || Colombo Bandaranaike Airport (CMB) -> Kandy","missing","airport"
"Dahab","2","Egypt","Dahab","to","Sharm el-Sheikh International Airport (SSH) -> Dahab || Sharm el-Sheikh International Airport (SSH) -> Dahab","missing","city"
"Danderyd municipality","2","Sweden","Danderyd municipality","to","Stockholm Arlanda Airport (ARN) -> Danderyd municipality || Stockholm Arlanda Airport (ARN) -> Danderyd municipality","missing","city"
"Disposal up to 8 hours / 100 km within Istanbul","2","Turkey","Istanbul","to","Istanbul -> Disposal up to 8 hours / 100 km within Istanbul || Istanbul -> Disposal up to 8 hours / 100 km within Istanbul","missing","ambiguous"
"Doi Saket district","2","Thailand","Doi Saket district","to","Chiang Mai International Airport (CNX) -> Doi Saket district || Chiang Mai International Airport (CNX) -> Doi Saket district","missing","district_area"
"Doi Tung","2","Thailand","Doi Tung","to","Phuket International Airport (HKT) -> Doi Tung || Phuket International Airport (HKT) -> Doi Tung","missing","city"
"Don Muang district","2","Thailand","Don Muang district","to","Bangkok Suvarnabhumi Airport (BKK) -> Don Muang district || Bangkok Suvarnabhumi Airport (BKK) -> Don Muang district","missing","district_area"
"Dushanbe","2","Tajikistan","Dushanbe","to","Dushanbe International Airport (DYU) -> Dushanbe || Dushanbe International Airport (DYU) -> Dushanbe","missing","city"
"Dushanbe International Airport (DYU)","2","Tajikistan","Dushanbe","from","Dushanbe International Airport (DYU) -> Dushanbe || Dushanbe International Airport (DYU) -> Dushanbe","missing","airport"
"Ekerö municipality","2","Sweden","Ekerö municipality","to","Stockholm Arlanda Airport (ARN) -> Ekerö municipality || Stockholm Arlanda Airport (ARN) -> Ekerö municipality","missing","city"
"El Alamein","2","Egypt","El Alamein","to","Cairo International Airport (CAI) -> El Alamein || Cairo International Airport (CAI) -> El Alamein","missing","city"
"El Gouna","2","Egypt","El Gouna","to","Hurghada Airport (HRG) -> El Gouna || Hurghada Airport (HRG) -> El Gouna","missing","city"
"Emerald Lake Hotel Thailand","2","Thailand","Emerald Lake Hotel Thailand","to","Krabi International Airport (KBV) -> Emerald Lake Hotel Thailand || Krabi International Airport (KBV) -> Emerald Lake Hotel Thailand","missing","hotel_resort"
"Enköping town","2","Sweden","Enköping town","to","Stockholm Arlanda Airport (ARN) -> Enköping town || Stockholm Arlanda Airport (ARN) -> Enköping town","missing","city"
"Entebbe","2","Uganda","Entebbe","to","Entebbe International Airport (EBB) -> Entebbe || Entebbe International Airport (EBB) -> Entebbe","missing","city"
"Entebbe International Airport (EBB)","2","Uganda","Entebbe","from","Entebbe International Airport (EBB) -> Entebbe || Entebbe International Airport (EBB) -> Entebbe","missing","airport"
"Estern district Hong Kong","2","China","Estern district Hong Kong","to","Hong Kong Airport (HKG) -> Estern district Hong Kong || Hong Kong Airport (HKG) -> Estern district Hong Kong","missing","district_area"
"European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy)","2","Turkey","Istanbul","to","European Side -> European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy) || European Side -> European Side Central (Levent, Besiktas, Sisli, Maslak, Taksim, Ortakoy)","missing","city"
"Farsta district, Stockholm","2","Sweden","Farsta district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Farsta district, Stockholm || Stockholm Arlanda Airport (ARN) -> Farsta district, Stockholm","missing","district_area"
"Full day disposal up to 12 hours / 120 km classic Istanbul tour","2","Turkey","Istanbul","to","Istanbul -> Full day disposal up to 12 hours / 120 km classic Istanbul tour || Istanbul -> Full day disposal up to 12 hours / 120 km classic Istanbul tour","missing","ambiguous"
"Gällivare Airport (GEV)","2","Sweden","Gällivare|Jokkmokk","from","Gällivare Airport (GEV) -> Gällivare || Gällivare Airport (GEV) -> Jokkmokk","missing","airport"
"Gåshaga","2","Sweden","Gåshaga","to","Stockholm Arlanda Airport (ARN) -> Gåshaga || Stockholm Arlanda Airport (ARN) -> Gåshaga","missing","city"
"Gävle town","2","Sweden","Gävle town","to","Stockholm Arlanda Airport (ARN) -> Gävle town || Stockholm Arlanda Airport (ARN) -> Gävle town","missing","city"
"Gdansk","2","Russia","Gdansk","to","Kaliningrad Khrabrovo Airport (KGD) -> Gdansk || Kaliningrad Khrabrovo Airport (KGD) -> Gdansk","missing","city"
"Gijang-gun","2","South Korea","Gijang-gun","to","Busan Gimhae Airport (PUS) -> Gijang-gun || Busan Gimhae Airport (PUS) -> Gijang-gun","missing","city"
"Girona–Costa Brava Airport (GRO)","2","Spain","Barcelona El Prat Airport (BCN)","from","Girona–Costa Brava Airport (GRO) -> Barcelona El Prat Airport (BCN) || Girona–Costa Brava Airport (GRO) -> Barcelona El Prat Airport (BCN)","missing","airport"
"Giza","2","Egypt","Giza","to","Cairo International Airport (CAI) -> Giza || Cairo International Airport (CAI) -> Giza","missing","city"
"Grand Rotana Resort","2","Egypt","Grand Rotana Resort","to","Sharm el-Sheikh International Airport (SSH) -> Grand Rotana Resort || Sharm el-Sheikh International Airport (SSH) -> Grand Rotana Resort","missing","hotel_resort"
"Grisslehamn","2","Sweden","Grisslehamn","to","Stockholm Arlanda Airport (ARN) -> Grisslehamn || Stockholm Arlanda Airport (ARN) -> Grisslehamn","missing","city"
"Gustavsberg town","2","Sweden","Gustavsberg town","to","Stockholm Arlanda Airport (ARN) -> Gustavsberg town || Stockholm Arlanda Airport (ARN) -> Gustavsberg town","missing","city"
"Hammarby Sjöstad district, Stockholm","2","Sweden","Hammarby Sjöstad district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Hammarby Sjöstad district, Stockholm || Stockholm Arlanda Airport (ARN) -> Hammarby Sjöstad district, Stockholm","missing","district_area"
"Haninge municipality","2","Sweden","Haninge municipality","to","Stockholm Arlanda Airport (ARN) -> Haninge municipality || Stockholm Arlanda Airport (ARN) -> Haninge municipality","missing","city"
"Hässelby district, Stockholm","2","Sweden","Hässelby district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Hässelby district, Stockholm || Stockholm Arlanda Airport (ARN) -> Hässelby district, Stockholm","missing","district_area"
"Hat Yai, Songkhla","2","Thailand","Hat Yai, Songkhla","to","Phuket International Airport (HKT) -> Hat Yai, Songkhla || Phuket International Airport (HKT) -> Hat Yai, Songkhla","missing","city"
"Heliopolis","2","Egypt","Heliopolis","to","Cairo International Airport (CAI) -> Heliopolis || Cairo International Airport (CAI) -> Heliopolis","missing","city"
"Hetepuronpolku","2","Finland","Hetepuronpolku","to","Rovaniemi Airport (RVN) -> Hetepuronpolku || Rovaniemi Airport (RVN) -> Hetepuronpolku","missing","city"
"Hikkaduwa","2","Sri-Lanka","Colombo|Kandy","from","Hikkaduwa -> Colombo || Hikkaduwa -> Kandy","missing","city"
"Hot Waterfall Hotel/ Hot Stream Krabi Thailand","2","Thailand","Hot Waterfall Hotel/ Hot Stream Krabi Thailand","to","Krabi International Airport (KBV) -> Hot Waterfall Hotel/ Hot Stream Krabi Thailand || Krabi International Airport (KBV) -> Hot Waterfall Hotel/ Hot Stream Krabi Thailand","missing","hotel_resort"
"Hua Hin Pier (Excluding Ferry To Ko Lanta) Thailand","2","Thailand","Hua Hin Pier (Excluding Ferry To Ko Lanta) Thailand","to","Krabi International Airport (KBV) -> Hua Hin Pier (Excluding Ferry To Ko Lanta) Thailand || Krabi International Airport (KBV) -> Hua Hin Pier (Excluding Ferry To Ko Lanta) Thailand","missing","port"
"Jakobsberg","2","Sweden","Jakobsberg","to","Stockholm Arlanda Airport (ARN) -> Jakobsberg || Stockholm Arlanda Airport (ARN) -> Jakobsberg","missing","city"
"Jimbaran","2","Indonesia","Jimbaran","to","Denpasar Ngurah Rai Airport (DPS) -> Jimbaran || Ubud -> Jimbaran","missing","city"
"Johanneshov district, Stockholm","2","Sweden","Johanneshov district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Johanneshov district, Stockholm || Stockholm Arlanda Airport (ARN) -> Johanneshov district, Stockholm","missing","district_area"
"Jokkmokk","2","Sweden","Jokkmokk","to","Gällivare Airport (GEV) -> Jokkmokk || Luleå Airport (LLA) -> Jokkmokk","missing","city"
"Kalai, Phang Nga","2","Thailand","Kalai, Phang Nga","to","Phuket International Airport (HKT) -> Kalai, Phang Nga || Phuket International Airport (HKT) -> Kalai, Phang Nga","missing","city"
"Kalmar Airport (KLR)","2","Sweden","Borgholm|Kalmar","from","Kalmar Airport (KLR) -> Borgholm || Kalmar Airport (KLR) -> Kalmar","missing","airport"
"Kandy","2","Sri-Lanka","Kandy","to","Colombo Bandaranaike Airport (CMB) -> Kandy || Hikkaduwa -> Kandy","missing","city"
"Kapellskär port","2","Sweden","Kapellskär port","to","Stockholm Arlanda Airport (ARN) -> Kapellskär port || Stockholm Arlanda Airport (ARN) -> Kapellskär port","missing","port"
"Kapong, Phang Nga","2","Thailand","Kapong, Phang Nga","to","Phuket International Airport (HKT) -> Kapong, Phang Nga || Phuket International Airport (HKT) -> Kapong, Phang Nga","missing","city"
"Karvonranta","2","Finland","Karvonranta","to","Rovaniemi Airport (RVN) -> Karvonranta || Rovaniemi Airport (RVN) -> Karvonranta","missing","city"
"Kathu, Phuket","2","Thailand","Kathu, Phuket","to","Phuket International Airport (HKT) -> Kathu, Phuket || Phuket International Airport (HKT) -> Kathu, Phuket","missing","city"
"Kha Nom, Nakhon Si Thammarat","2","Thailand","Kha Nom, Nakhon Si Thammarat","to","Phuket International Airport (HKT) -> Kha Nom, Nakhon Si Thammarat || Phuket International Airport (HKT) -> Kha Nom, Nakhon Si Thammarat","missing","city"
"Khao Phanom District, Krabi","2","Thailand","Khao Phanom District, Krabi","to","Phuket International Airport (HKT) -> Khao Phanom District, Krabi || Phuket International Airport (HKT) -> Khao Phanom District, Krabi","missing","district_area"
"Khuan Tung Ku Pier, Trang","2","Thailand","Khuan Tung Ku Pier, Trang","to","Phuket International Airport (HKT) -> Khuan Tung Ku Pier, Trang || Phuket International Airport (HKT) -> Khuan Tung Ku Pier, Trang","missing","port"
"Khura Buri district, Phang Nga","2","Thailand","Khura Buri district, Phang Nga","to","Phuket International Airport (HKT) -> Khura Buri district, Phang Nga || Phuket International Airport (HKT) -> Khura Buri district, Phang Nga","missing","district_area"
"Kiruna","2","Sweden","Kiruna","to","Kiruna Airport (KRN) -> Kiruna || Luleå Airport (LLA) -> Kiruna","missing","city"
"Kista district, Stockholm","2","Sweden","Kista district, Stockholm","to","Stockholm Arlanda Airport (ARN) -> Kista district, Stockholm || Stockholm Arlanda Airport (ARN) -> Kista district, Stockholm","missing","district_area"
"Klong Muang Beach, Krabi","2","Thailand","Klong Muang Beach, Krabi","to","Phuket International Airport (HKT) -> Klong Muang Beach, Krabi || Phuket International Airport (HKT) -> Klong Muang Beach, Krabi","missing","district_area"
"Klong Thom District, Krabi","2","Thailand","Klong Thom District, Krabi","to","Phuket International Airport (HKT) -> Klong Thom District, Krabi || Phuket International Airport (HKT) -> Klong Thom District, Krabi","missing","district_area"
"Koh Chang","2","Thailand","Koh Chang","to","Bangkok Suvarnabhumi Airport (BKK) -> Koh Chang || Bangkok Suvarnabhumi Airport (BKK) -> Koh Chang","missing","island"
"Koh Jum Island, Krabi","2","Thailand","Koh Jum Island, Krabi","to","Phuket International Airport (HKT) -> Koh Jum Island, Krabi || Phuket International Airport (HKT) -> Koh Jum Island, Krabi","missing","island"
"Koh Matsum (Including boat transfer) Thailand","2","Thailand","Koh Matsum (Including boat transfer) Thailand","to","Samui International Airport (USM) -> Koh Matsum (Including boat transfer) Thailand || Samui International Airport (USM) -> Koh Matsum (Including boat transfer) Thailand","missing","island"
"Köping locality","2","Sweden","Köping locality","to","Stockholm Arlanda Airport (ARN) -> Köping locality || Stockholm Arlanda Airport (ARN) -> Köping locality","missing","city"
"Korkalovaara","2","Finland","Korkalovaara","to","Rovaniemi Airport (RVN) -> Korkalovaara || Rovaniemi Airport (RVN) -> Korkalovaara","missing","city"
"Koskenkyla","2","Finland","Koskenkyla","to","Rovaniemi Airport (RVN) -> Koskenkyla || Rovaniemi Airport (RVN) -> Koskenkyla","missing","city"
"Kuta, Seminyak","2","Indonesia","Kuta, Seminyak","to","Denpasar Ngurah Rai Airport (DPS) -> Kuta, Seminyak || Ubud -> Kuta, Seminyak","missing","city"
"Laem Khuat Pier, Krabi","2","Thailand","Laem Khuat Pier, Krabi","to","Phuket International Airport (HKT) -> Laem Khuat Pier, Krabi || Phuket International Airport (HKT) -> Laem Khuat Pier, Krabi","missing","port"
"Larnaca","2","Cyprus","Larnaca","to","Larnaca Airport (LCA) -> Larnaca || Paphos Airport (PFO) -> Larnaca","missing","city"
"Lidingö","2","Sweden","Lidingö","to","Stockholm Arlanda Airport (ARN) -> Lidingö || Stockholm Arlanda Airport (ARN) -> Lidingö","missing","city"
"Limassol","2","Cyprus","Limassol","to","Larnaca Airport (LCA) -> Limassol || Paphos Airport (PFO) -> Limassol","missing","city"
"Lipetsk","2","Russia","Lipetsk","to","Lipetsk Airport (LPK) -> Lipetsk || Lipetsk Airport (LPK) -> Lipetsk","missing","city"
"Lipetsk Airport (LPK)","2","Russia","Lipetsk","from","Lipetsk Airport (LPK) -> Lipetsk || Lipetsk Airport (LPK) -> Lipetsk","missing","airport"
"Luleå","2","Sweden","Luleå","to","Luleå Airport (LLA) -> Luleå || Luleå Airport (LLA) -> Luleå","missing","city"
